"Penk","Calb1","Lamp5","Rorb","Ccdc80","Pamr1","Dkkl1","Slco2a1","Fam84b","Npnt","Myl4","Syt6","Ctgf","Slc32a1","Pvalb","Sst","Vip","my_supertype","allen_subclass","allen_class","allen_NT"
0.414593698175788,5.53931025773006,1.40225682240734,0,2.85391711699333,0,0,0,0,0,0.317934696213398,0,0,0,0,1.01914779487408,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.615346747892437,3.57568745887164,0.615346747892437,0,6.15023419243157,0,0,0,0,0,0,0,0,0,0,1.63762764967473,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,2.60181096341786,0,0,6.46516083744588,1.10454520351245,0,0,0,0,0,0,0,0,1.43411270642414,0.552272601756227,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.11471717737995,2.24458493883506,0,0,0.483722730131089,0,0.356989861487934,0,0,0,0,0.776036008070775,0.547585149490746,0,0,0.905633037493208,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.58607673484446,1.33431182867436,0,0,2.45152266662997,0,4.30811570707716,0,0,0,0,0.823858955346845,0,0,0,2.00964075929163,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.15861429730043,6.87787147864465,0.623986022713091,1.15861429730043,5.26203919758104,0,0.66595631326585,0,0,0,0,0,0,0,0,2.52113922956495,2.02285829877617,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.20513172187388,1.07148285702451,0,0,3.03194903486105,0,0.58021467943139,0,0.482415939022625,1.38537206213312,0.599988000239995,0,0.50666261336576,0,0,1.87391851764213,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
2.05915053801229,3.39189608909513,2.51981350928809,0.937998311603039,1.46370023419204,0,1.23304562268804,0,0,0,0,0,0,0,0,1.71882776217259,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.42897970848814,3.2154800320095,1.69745493507356,0.581902822228688,0.722543352601156,0,10.3259846658212,0,0,0,1.74570846668606,0,0,0,0,1.77669480007767,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,0.699056274030059,0,0,2.82751196995343,1.30412102243088,0.58021467943139,0,0.989119683481701,0,1.33111480865225,0,0,0,0,3.11830055845466,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
2.39325352761443,1.81901958384189,2.27272418400488,0,2.00044388191384,0,0,0,0,0,1.23359836156734,2.54960792815328,0,0,0,2.89773980026749,0.374181478016838,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.4744451642869,1.44582120509369,2.32529322568114,0,4.8313580066243,0,0,0,0,1.32205182443152,0,0,0,0,0,0.816193274567418,0.673083395032645,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.781830264649545,7.50749032599232,1.49575933604714,0,3.04198337318565,0,0,0,0,0,1.6594873385636,0,0,0,0.429129296657083,1.01914779487408,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
