CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen
1,1693.78271604938,705.86049382716,4.88271604938272,114.718521118164,102.813888549805,1.11578822135925,0,0
2,1582.6095890411,884.203767123288,4.76369863013699,91.8921203613281,93.5141143798828,0.982655107975006,0,0
3,1580.59069767442,903.896511627907,4.56279069767442,86.5872116088867,90.2523498535156,0.959390103816986,0,0
4,1546.53597650514,967.461086637298,3.93685756240822,85.5770950317383,90.5051727294922,0.945549190044403,0,0
5,1850.92857142857,982.611111111111,3.06349206349206,88.5714263916016,74.8809509277344,1.18282985687256,0,0
6,1745.52076677316,1016.12619808307,4.99680511182109,126.757186889648,94.2070465087891,1.34551703929901,1,1
7,1204.28414580588,1058.93675889328,7.90162494510321,85.9371948242188,98.3994216918945,0.873350620269775,0,0
8,1667.55585831063,1144.55858310627,4.02724795640327,88.9264297485352,90.3039245605469,0.984746038913727,0,0
9,1498.14979757085,1233.43724696356,3.50202429149798,105.963562011719,104.663719177246,1.0124192237854,0,0
10,1650.10028449502,1338.05903271693,5.68990042674253,167.769561767578,99.4981460571289,1.68615770339966,1,1
11,1204.44957983193,1362.03921568627,4.68767507002801,140.582626342773,99.0903854370117,1.41873121261597,1,1
12,1293.04568527919,1403.94923857868,3.76142131979695,109.218276977539,98.0322570800781,1.11410546302795,0,0
13,1181.66384615385,1419.91384615385,6.60846153846154,149.626159667969,186.730941772461,0.801292777061462,0,0
14,1572.01515151515,728.424242424242,4,114.636360168457,105.454544067383,1.08706891536713,0,0
15,1525.05479452055,747.767123287671,4,120.767120361328,106,1.13931250572205,0,0
16,1720.73741007194,767.655395683453,7.77697841726619,103.47338104248,110.344123840332,0.937733471393585,0,0
17,1272.46478873239,800.647887323944,4,122.239433288574,124.62068939209,0.980891942977905,0,0
18,1621.95272727273,824.701818181818,4.48,106.661819458008,110.400001525879,0.966139674186707,0,0
19,1449.47470817121,845.326848249027,5.06225680933852,105.536964416504,111.413536071777,0.947254419326782,0,0
20,1280.891966759,867.565096952909,5.00831024930748,92.2686996459961,100.072814941406,0.922015607357025,0,0
21,1293.27751196172,993.66985645933,6.52392344497608,71.6212158203125,81.9896697998047,0.873539507389069,0,0
22,1718.244,1051.864,6.071,72.7229995727539,83.5736846923828,0.87016624212265,0,0
23,1241.83333333333,1086.60416666667,4.47916666666667,114.395835876465,104.088233947754,1.0990275144577,0,0
24,1637.08455882353,1108.87867647059,4.54411764705882,93.4742660522461,98.6062469482422,0.947954833507538,0,0
25,1595.31304347826,1109.70434782609,4,108.504348754883,98.3170700073242,1.10361659526825,0,0
26,1251.64680483592,1135.48100172712,6.04490500863558,99.1692581176758,100.967956542969,0.982185423374176,0,0
27,1630.74528301887,1167.66037735849,4,96.4339599609375,99.7368392944336,0.966884076595306,0,0
28,1730.23544303797,1172.07594936709,5.08607594936709,149.567092895508,102.295272827148,1.4621114730835,1,1
29,1267.35480673935,1208.51040634291,7.13478691774034,82.8949432373047,97.9238891601562,0.846524238586426,0,0
30,1677.24550128535,1225.47172236504,5.40616966580977,158.610534667969,109.75447845459,1.44513952732086,1,1
31,1192.7619047619,1309.61904761905,6.45304232804233,93.4080657958984,98.0112609863281,0.953034043312073,0,0
32,1664.81395348837,1423.09302325581,4,117.682167053223,108.564102172852,1.0839878320694,0,0
33,1371.85401459854,1456.93430656934,4.39416058394161,95.248176574707,98.28125,0.969138860702515,0,0
34,1492.11707317073,1513.3674796748,5.99024390243902,75.9869918823242,77.4070587158203,0.981654584407806,0,0
35,1378.93892045455,1554.29119318182,6.17897727272727,75.9857940673828,83.2859344482422,0.912348449230194,0,0
36,1159.39583333333,671.493055555556,5,146.743057250977,132.77082824707,1.10523569583893,0,0
37,1451.34631147541,709.118852459016,6.68237704918033,125.961067199707,112.655609130859,1.11810731887817,0,0
38,1122.25609756098,719.829268292683,5,307.304870605469,134.857147216797,2.27874374389648,1,1
39,1572.44827586207,728.505747126437,5.20114942528736,100.729881286621,106.32984161377,0.947334051132202,0,0
40,1524.96,749.242352941176,6.94352941176471,104.015296936035,103.758834838867,1.00247168540955,0,0
41,1272.6626984127,801.218253968254,5.50793650793651,111.142860412598,124,0.896313369274139,0,0
42,1404.65510597303,810.969171483622,6.39306358381503,108.48747253418,114.643676757812,0.946301400661469,0,0
43,1232.97683397683,819.644787644788,5.94980694980695,105.942085266113,113.988441467285,0.929410755634308,0,0
44,948.171075837742,856.834215167548,5.85890652557319,97.5996475219727,105.79581451416,0.922528445720673,0,0
45,1551.14659685864,850.811518324607,5.90575916230366,96.5811538696289,99.0721130371094,0.974857091903687,0,0
46,1399.05325443787,908.009861932939,7.0138067061144,96.0443801879883,102.468269348145,0.937308490276337,0,0
47,1677.49425287356,923.67816091954,5,85.931037902832,91.5588226318359,0.938533663749695,0,0
48,1672.09514563107,953.009708737864,6.53009708737864,83.8000030517578,89.3488388061523,0.937896966934204,0,0
49,1850.85365853659,981.768292682927,5,138.780487060547,124.423080444336,1.1153918504715,1,1
50,1216.62256809339,990.68093385214,7.43093385214008,87.5554504394531,100.082153320312,0.874835789203644,0,0
51,1098.65254237288,1036.60593220339,5.69067796610169,163.334747314453,125.485076904297,1.30162692070007,1,1
52,1144.36269430052,1083.9585492228,6.01554404145078,224.927459716797,126.954772949219,1.77171325683594,1,1
53,1243.96626984127,1084.82738095238,7.43849206349206,93.8730163574219,98.3589706420898,0.95439201593399,0,0
54,1597.3622754491,1110.23053892216,5.4311377245509,101.461074829102,99.0588226318359,1.02425074577332,0,0
55,1660.939453125,1132.638671875,6.029296875,82.361328125,90.4000015258789,0.911076605319977,0,0
56,1631.56843403206,1167.39704069051,6.78914919852035,83.0468521118164,97.5885543823242,0.850989699363708,0,0
57,1601.36956521739,1176.13043478261,5,102.913040161133,101.607139587402,1.01285243034363,0,0
58,1334.625,1213.88994565217,6.42663043478261,81.0326080322266,93.5626068115234,0.866078972816467,0,0
59,1598.53333333333,1216.56,5,109.893333435059,118.238098144531,0.929424047470093,0,0
60,1499.88571428571,1230.89047619048,6.43095238095238,105.086906433105,101.689224243164,1.03341245651245,0,0
61,1180.54982206406,1242.92526690391,7.09074733096085,159.651245117188,116.378463745117,1.37182807922363,1,1
62,1062.81181619256,1248.02625820569,6.13785557986871,99.6017532348633,97.6676940917969,1.01980245113373,0,0
63,1126.25961538462,1265.48076923077,5.89423076923077,189.163467407227,125.760871887207,1.50415205955505,1,1
