CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
1,1693.78271604938,705.86049382716,4.88271604938272,532.277770996094,526.573608398438,1.01083254814148,0,0,0
2,1582.6095890411,884.203767123288,4.76369863013699,452.409240722656,478.108856201172,0.946247339248657,0,0,0
3,1580.59069767442,903.896511627907,4.56279069767442,462.938385009766,473.277374267578,0.978154480457306,0,0,0
4,1546.53597650514,967.461086637298,3.93685756240822,483.428771972656,475.531768798828,1.01660668849945,0,0,0
5,1850.92857142857,982.611111111111,3.06349206349206,509.984130859375,500.357147216797,1.01924026012421,0,0,0
6,1745.52076677316,1016.12619808307,4.99680511182109,485.130981445312,482.458160400391,1.00554001331329,0,0,0
7,1204.28414580588,1058.93675889328,7.90162494510321,491.397888183594,495.9677734375,0.990785896778107,0,0,0
8,1667.55585831063,1144.55858310627,4.02724795640327,510.460479736328,499.401947021484,1.02214360237122,0,0,0
9,1498.14979757085,1233.43724696356,3.50202429149798,471.129547119141,470.221252441406,1.00193166732788,0,0,0
10,1650.10028449502,1338.05903271693,5.68990042674253,474.462310791016,477.784790039062,0.99304610490799,0,0,0
11,1204.44957983193,1362.03921568627,4.68767507002801,474.026611328125,476.774993896484,0.994235455989838,0,0,0
12,1293.04568527919,1403.94923857868,3.76142131979695,483.5380859375,494.842742919922,0.977155029773712,0,0,0
13,1181.66384615385,1419.91384615385,6.60846153846154,502.926910400391,484.775787353516,1.03744232654572,1,1,0
14,1572.01515151515,728.424242424242,4,512.287902832031,522.704528808594,0.980071663856506,0,0,0
15,1525.05479452055,747.767123287671,4,500.561645507812,509.799987792969,0.981878519058228,0,0,0
16,1720.73741007194,767.655395683453,7.77697841726619,510.582000732422,506.373657226562,1.00831079483032,0,0,0
17,1272.46478873239,800.647887323944,4,478.112670898438,503.620697021484,0.949350714683533,0,0,0
18,1621.95272727273,824.701818181818,4.48,511.629089355469,499.082763671875,1.02513873577118,0,0,0
19,1449.47470817121,845.326848249027,5.06225680933852,442.357971191406,456.699249267578,0.968598008155823,0,0,0
20,1280.891966759,867.565096952909,5.00831024930748,450.778381347656,471.087371826172,0.956889092922211,0,0,0
21,1293.27751196172,993.66985645933,6.52392344497608,477.653900146484,482.997711181641,0.988936185836792,0,0,0
22,1718.244,1051.864,6.071,477.507995605469,487.310516357422,0.979884445667267,0,0,0
23,1241.83333333333,1086.60416666667,4.47916666666667,460.083343505859,481.941162109375,0.954646289348602,0,0,0
24,1637.08455882353,1108.87867647059,4.54411764705882,493.915435791016,490.662506103516,1.00662970542908,0,0,0
25,1595.31304347826,1109.70434782609,4,503.417388916016,497.951232910156,1.01097726821899,0,0,0
26,1251.64680483592,1135.48100172712,6.04490500863558,500.146820068359,491.912719726562,1.01673889160156,0,0,0
27,1630.74528301887,1167.66037735849,4,505.566040039062,483.078948974609,1.04654955863953,0,0,0
28,1730.23544303797,1172.07594936709,5.08607594936709,505.529113769531,506.200775146484,0.998673141002655,0,0,0
29,1267.35480673935,1208.51040634291,7.13478691774034,504.2666015625,500.804443359375,1.00691318511963,0,0,0
30,1677.24550128535,1225.47172236504,5.40616966580977,518.089965820312,502.860229492188,1.03028619289398,0,0,0
31,1192.7619047619,1309.61904761905,6.45304232804233,508.374328613281,484.958343505859,1.04828453063965,1,1,0
32,1664.81395348837,1423.09302325581,4,486.046508789062,490.666656494141,0.990583956241608,0,0,0
33,1371.85401459854,1456.93430656934,4.39416058394161,434.781036376953,439.53125,0.989192545413971,0,0,0
34,1492.11707317073,1513.3674796748,5.99024390243902,452.269927978516,450.407073974609,1.00413596630096,0,0,0
