CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
50,1216.62256809339,990.68093385214,7.43093385214008,902.686767578125,861.4755859375,1.0478378534317,0,0,0
51,1098.65254237288,1036.60593220339,5.69067796610169,907.64404296875,885.283569335938,1.02525794506073,0,0,0
52,1144.36269430052,1083.9585492228,6.01554404145078,850.655456542969,842.608032226562,1.00955057144165,0,0,0
53,1243.96626984127,1084.82738095238,7.43849206349206,882.327392578125,861.129699707031,1.02461612224579,0,0,0
54,1597.3622754491,1110.23053892216,5.4311377245509,836.497009277344,834.182373046875,1.00277471542358,0,0,0
55,1660.939453125,1132.638671875,6.029296875,901.54296875,846.446166992188,1.0650919675827,1,1,0
56,1631.56843403206,1167.39704069051,6.78914919852035,849.244140625,841.520568847656,1.00917816162109,0,0,0
57,1601.36956521739,1176.13043478261,5,871.5,858.821411132812,1.01476275920868,0,0,0
58,1334.625,1213.88994565217,6.42663043478261,886.676635742188,860.324523925781,1.0306304693222,0,0,0
59,1598.53333333333,1216.56,5,875.546691894531,911.666687011719,0.960380256175995,0,0,0
60,1499.88571428571,1230.89047619048,6.43095238095238,885.805969238281,868.078735351562,1.02042126655579,0,0,0
61,1180.54982206406,1242.92526690391,7.09074733096085,878.658386230469,866.172302246094,1.01441526412964,0,0,0
62,1062.81181619256,1248.02625820569,6.13785557986871,906.455139160156,879.44921875,1.03070771694183,0,0,0
63,1126.25961538462,1265.48076923077,5.89423076923077,905.115356445312,898.072448730469,1.00784230232239,0,0,0
64,1096.63815789474,1307.625,5,931.76318359375,900.392883300781,1.03484070301056,0,0,0
65,1768.73173173173,1342.48148148148,6.64464464464464,880.329345703125,862.266784667969,1.02094781398773,0,0,0
66,1327.58064516129,1343.32258064516,5,860.580627441406,859.703674316406,1.00102007389069,0,0,0
67,1439.452,1344.896,5.448,916.892028808594,922.431823730469,0.993994355201721,0,0,0
68,1056.44411764706,1349.78823529412,5.52352941176471,910.902954101562,899.394165039062,1.01279616355896,0,0,0
69,1235.2138996139,1381.15366795367,8.25868725868726,882.974487304688,871.69140625,1.01294386386871,0,0,0
70,1555.24931506849,1387.01643835616,5.83013698630137,859.400024414062,841.570556640625,1.02118599414825,0,0,0
71,1293.71304347826,1403.48260869565,6.47971014492754,865.881164550781,853.473999023438,1.01453721523285,0,0,0
72,1343.8547008547,1418.33333333333,5.44017094017094,896.3974609375,871.375,1.02871608734131,0,0,0
73,1667.18079096045,1423.22316384181,5.48305084745763,869.624267578125,835.973205566406,1.04025375843048,0,0,0
74,1770.03780487805,1426.38170731707,7.04390243902439,860.24267578125,850.540588378906,1.01140701770782,0,0,0
75,1506.78260869565,1443.1884057971,5,872.304321289062,864.083312988281,1.00951409339905,0,0,0
76,1370.44712430427,1455.21521335807,7.20037105751392,884.530639648438,869.5439453125,1.01723515987396,0,0,0
77,1233.41218637993,1461.43279569892,9.43458781362007,856.421142578125,850.24755859375,1.00726091861725,0,0,0
78,1559.26653102747,1466.49033570702,7.16988809766022,848.312316894531,833.271545410156,1.01805031299591,0,0,0
79,1237.70962732919,1478.2049689441,6.46894409937888,852.462707519531,838.260314941406,1.01694273948669,0,0,0
80,1417.67346938776,1500.63945578231,6.51020408163265,852.798156738281,854.32177734375,0.998216569423676,0,0,0
81,1469.56018518519,1519.05555555556,6.1087962962963,811.25927734375,795.699584960938,1.01955473423004,0,0,0
82,1086.79233226837,646.239616613419,6.5591054313099,873.166137695312,878.647033691406,0.993762135505676,0,0,0
83,1160.55445544554,673.32531824611,6.96746817538897,891.38330078125,873.271667480469,1.02074003219604,0,0,0
84,1228.41501103753,717.721854304636,7.07064017660044,885.509948730469,890.966857910156,0.993875324726105,0,0,0
85,1121.5641025641,720.965034965035,7.00699300699301,897.375305175781,871.317077636719,1.02990674972534,0,0,0
86,1572.61627906977,729.709302325581,6.41860465116279,929.406982421875,921.559997558594,1.00851488113403,0,0,0
87,1337.85321100917,750.798165137615,6,937.385314941406,911.18603515625,1.02875292301178,0,0,0
88,1113.11244377811,776.074962518741,7.02848575712144,1021.44226074219,946.673583984375,1.07898044586182,1,1,1
89,1746.48717948718,817.549450549451,6.54578754578755,918.311340332031,874.708557128906,1.04984831809998,0,0,0
90,1621.17491749175,829.945544554455,7.71947194719472,972.620483398438,913.349365234375,1.06489419937134,1,1,0
91,1162.97959183673,834.836734693878,6,970.316345214844,938.176452636719,1.03425788879395,0,0,0
92,1660.67415730337,844.398073836276,7.62279293739968,888.093078613281,890.040954589844,0.997811496257782,0,0,0
93,1431.92608695652,902.317391304348,7.50652173913043,1020.11303710938,964.162841796875,1.05802977085114,1,1,0
94,1676.66428571429,928.3,6,899.849975585938,859.549987792969,1.04688501358032,0,0,0
95,1250.53862212944,932.624217118998,6.96659707724426,974.839233398438,941.970336914062,1.03489375114441,0,0,0
96,1755.7380952381,986.798534798535,7.16117216117216,882.09521484375,861.764038085938,1.02359247207642,0,0,0
97,1279.35537190083,1000.81818181818,6,917.975219726562,873.971435546875,1.05034923553467,0,0,0
98,1418.05555555556,1027.72222222222,6,880.520812988281,849.803894042969,1.03614592552185,0,0,0
99,1526.33426183844,1055.14066852368,7.57033426183844,880.1650390625,863.285705566406,1.01955246925354,0,0,0
100,2047.73563218391,1091.43573667712,8.00835945663532,843.931030273438,829.162353515625,1.01781153678894,0,0,0
101,1638.85876623377,1109.88798701299,6.92694805194805,858.972412109375,843.113403320312,1.01881003379822,0,0,0
102,966.404982206406,1116.83629893238,8.87900355871886,886.320983886719,866.080749511719,1.02336990833282,0,0,0
103,1603.22535211268,1177.48679577465,8.60915492957746,851.468322753906,845.204528808594,1.00741100311279,0,0,0
104,1406.85908319185,1179.94567062818,9.60950764006791,918.589965820312,881.794372558594,1.04172813892365,0,0,1
105,1708.88168557536,1205.75364667747,7.0291734197731,838.771484375,832.345275878906,1.00772058963776,0,0,0
106,1598.22222222222,1216.2037037037,6.43055555555556,868.129638671875,844.663452148438,1.02778172492981,0,0,0
107,1552.075,1274.95,6,914.875,875.222229003906,1.04530596733093,0,0,0
108,1590.22666666667,1298.33688888889,8.848,859.895141601562,857.179443359375,1.00316822528839,0,0,0
109,1096.0376344086,1302.89247311828,6.37634408602151,886.532287597656,873.616271972656,1.01478457450867,0,0,0
110,1328.47288135593,1342.70677966102,7.4728813559322,905.615234375,888.090270996094,1.01973330974579,0,0,0
111,1458.64210526316,1345,6.66315789473684,882.810546875,905.514282226562,0.974927246570587,0,0,0
112,1646.30155979203,1355.40901213172,8.00693240901213,874.353576660156,867.303039550781,1.00812923908234,0,0,0
113,1139.4,1361.36666666667,6,879.166687011719,868.047607421875,1.01280927658081,0,0,0
114,1372.21804511278,1437.83709273183,7.90476190476191,884.784484863281,866.875366210938,1.02065944671631,0,0,0
115,1506.44708423326,1439.74298056155,6.8963282937365,848.010803222656,839.395935058594,1.01026320457458,0,0,0
116,1285.03448275862,1459.79310344828,7.12539184952978,845.219421386719,845.673522949219,0.999463021755219,0,0,0
117,1285.58139534884,1480.6976744186,6,867.581420898438,858,1.01116716861725,0,0,0
118,1528.77987421384,1521.75681341719,7.58071278825996,853.559753417969,842.494995117188,1.01313328742981,0,0,0
119,1422.52166377816,1528.9150779896,7.99133448873483,866.311950683594,850.090454101562,1.01908206939697,0,0,0
120,1337.35139318885,750.791021671827,7.9953560371517,932.626953125,907.672241210938,1.02749311923981,0,0,0
121,1406.21235521236,773.563706563707,7.52123552123552,963.424682617188,941.401794433594,1.02339375019073,0,0,0
122,1612.95143212951,780.453300124533,8.47820672478207,910.769592285156,908.1640625,1.00286900997162,0,0,0
