CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
1,1693.78271604938,705.86049382716,4.88271604938272,335.098754882812,335.898620605469,0.997618734836578,0,0,0
2,1582.6095890411,884.203767123288,4.76369863013699,352.419525146484,338.322570800781,1.04166722297668,0,0,0
3,1580.59069767442,903.896511627907,4.56279069767442,377.794189453125,340.319091796875,1.11011755466461,0,0,0
4,1546.53597650514,967.461086637298,3.93685756240822,384.575622558594,358.171356201172,1.07371962070465,0,0,0
5,1850.92857142857,982.611111111111,3.06349206349206,437.420623779297,434.214294433594,1.00738418102264,0,0,0
6,1745.52076677316,1016.12619808307,4.99680511182109,392.506378173828,351.742279052734,1.11589193344116,0,0,0
7,1204.28414580588,1058.93675889328,7.90162494510321,413.070709228516,379.292449951172,1.08905601501465,0,0,0
8,1667.55585831063,1144.55858310627,4.02724795640327,369.038146972656,370.666656494141,0.995606541633606,0,0,0
9,1498.14979757085,1233.43724696356,3.50202429149798,390.858306884766,360.690277099609,1.08363974094391,0,0,0
10,1650.10028449502,1338.05903271693,5.68990042674253,388.113800048828,343.746765136719,1.12906897068024,0,0,0
11,1204.44957983193,1362.03921568627,4.68767507002801,392.228302001953,355.961547851562,1.10188388824463,0,0,0
12,1293.04568527919,1403.94923857868,3.76142131979695,376.746185302734,371.733856201172,1.0134836435318,0,0,0
13,1181.66384615385,1419.91384615385,6.60846153846154,372.829223632812,352.782073974609,1.05682587623596,0,0,0
14,1572.01515151515,728.424242424242,4,388.590911865234,378.090911865234,1.02777111530304,0,0,0
15,1525.05479452055,747.767123287671,4,375.205474853516,359.114288330078,1.04480803012848,0,0,0
16,1720.73741007194,767.655395683453,7.77697841726619,343.701446533203,317.789886474609,1.08153676986694,0,0,0
17,1272.46478873239,800.647887323944,4,385.309844970703,388.827575683594,0.990952968597412,0,0,0
18,1621.95272727273,824.701818181818,4.48,348.239990234375,333.662078857422,1.04369068145752,0,0,0
19,1449.47470817121,845.326848249027,5.06225680933852,391.221801757812,358.157897949219,1.09231650829315,0,0,0
20,1280.891966759,867.565096952909,5.00831024930748,385.747924804688,369.422332763672,1.04419219493866,0,0,0
21,1293.27751196172,993.66985645933,6.52392344497608,406.338104248047,352.66015625,1.15220868587494,1,1,0
22,1718.244,1051.864,6.071,392.727996826172,350.396484375,1.12081027030945,0,0,0
23,1241.83333333333,1086.60416666667,4.47916666666667,485.4375,402.411773681641,1.20632028579712,0,0,0
24,1637.08455882353,1108.87867647059,4.54411764705882,389.577209472656,374.34375,1.04069375991821,0,0,0
25,1595.31304347826,1109.70434782609,4,413.452178955078,379.731719970703,1.08880078792572,0,0,0
26,1251.64680483592,1135.48100172712,6.04490500863558,407.238342285156,365.142547607422,1.11528587341309,0,0,0
27,1630.74528301887,1167.66037735849,4,456.603759765625,406.657897949219,1.12282037734985,0,0,0
28,1730.23544303797,1172.07594936709,5.08607594936709,377.258239746094,347.059051513672,1.08701455593109,0,0,0
29,1267.35480673935,1208.51040634291,7.13478691774034,445.020812988281,375.649322509766,1.18467092514038,1,1,0
30,1677.24550128535,1225.47172236504,5.40616966580977,408.209503173828,366.241943359375,1.11458969116211,0,0,0
31,1192.7619047619,1309.61904761905,6.45304232804233,424.792999267578,368.486480712891,1.15280485153198,0,0,0
32,1664.81395348837,1423.09302325581,4,376.193786621094,350.307678222656,1.07389533519745,0,0,0
33,1371.85401459854,1456.93430656934,4.39416058394161,438.562042236328,331.21875,1.32408583164215,1,1,0
34,1492.11707317073,1513.3674796748,5.99024390243902,353.263427734375,293.327056884766,1.20433294773102,0,0,0
35,1378.93892045455,1554.29119318182,6.17897727272727,330.450286865234,285.879699707031,1.15590679645538,0,0,0
36,1159.39583333333,671.493055555556,5,434.118041992188,383.041656494141,1.1333441734314,0,0,0
37,1451.34631147541,709.118852459016,6.68237704918033,355.502044677734,340.614807128906,1.04370701313019,0,0,0
38,1122.25609756098,719.829268292683,5,424.817077636719,407.828582763672,1.04165601730347,0,0,0
39,1572.44827586207,728.505747126437,5.20114942528736,387.919525146484,352.005249023438,1.10202765464783,0,0,0
40,1524.96,749.242352941176,6.94352941176471,362.705871582031,339.618682861328,1.06797969341278,0,0,0
41,1272.6626984127,801.218253968254,5.50793650793651,403.626983642578,369.205352783203,1.09323167800903,0,0,0
42,1404.65510597303,810.969171483622,6.39306358381503,391.096343994141,373.835235595703,1.04617309570312,0,0,0
43,1232.97683397683,819.644787644788,5.94980694980695,399.20849609375,372.803466796875,1.07082831859589,0,0,0
44,948.171075837742,856.834215167548,5.85890652557319,459.574951171875,419.408386230469,1.09576952457428,0,0,1
