CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
1,1693.78271604938,705.86049382716,4.88271604938272,300.339508056641,283.659729003906,1.05880212783813,0,0,0
2,1582.6095890411,884.203767123288,4.76369863013699,300.690063476562,277.592742919922,1.08320581912994,0,0,0
3,1580.59069767442,903.896511627907,4.56279069767442,307.080230712891,275.283630371094,1.11550486087799,0,0,0
4,1546.53597650514,967.461086637298,3.93685756240822,277.958892822266,259.977844238281,1.06916379928589,0,0,0
5,1850.92857142857,982.611111111111,3.06349206349206,312.666656494141,283.119049072266,1.10436463356018,0,0,0
6,1745.52076677316,1016.12619808307,4.99680511182109,276.172515869141,257.812774658203,1.07121348381042,0,0,0
7,1204.28414580588,1058.93675889328,7.90162494510321,288.679840087891,267.419250488281,1.07950282096863,0,0,0
8,1667.55585831063,1144.55858310627,4.02724795640327,308.86376953125,291.455871582031,1.05972743034363,0,0,0
9,1498.14979757085,1233.43724696356,3.50202429149798,279.09716796875,265.707977294922,1.05039060115814,0,0,0
10,1650.10028449502,1338.05903271693,5.68990042674253,315.359161376953,278.221710205078,1.13348150253296,1,1,0
11,1204.44957983193,1362.03921568627,4.68767507002801,277.620452880859,256.015380859375,1.08438968658447,0,0,0
12,1293.04568527919,1403.94923857868,3.76142131979695,260.137054443359,256.592742919922,1.01381301879883,0,0,0
13,1181.66384615385,1419.91384615385,6.60846153846154,269.773071289062,257.265472412109,1.04861748218536,0,0,0
14,1572.01515151515,728.424242424242,4,301.833343505859,292.477264404297,1.03198909759521,0,0,0
15,1525.05479452055,747.767123287671,4,348.410949707031,323.342864990234,1.07752788066864,0,0,0
16,1720.73741007194,767.655395683453,7.77697841726619,289.128051757812,270.423065185547,1.0691694021225,0,0,0
17,1272.46478873239,800.647887323944,4,297.422546386719,295.931030273438,1.00504004955292,0,0,0
18,1621.95272727273,824.701818181818,4.48,304.287261962891,289.16552734375,1.05229437351227,0,0,0
19,1449.47470817121,845.326848249027,5.06225680933852,324.381317138672,293.819549560547,1.10401546955109,0,0,0
20,1280.891966759,867.565096952909,5.00831024930748,301.853179931641,279.009704589844,1.08187341690063,0,0,0
21,1293.27751196172,993.66985645933,6.52392344497608,265.281494140625,260.142364501953,1.01975512504578,0,0,0
22,1718.244,1051.864,6.071,276.993011474609,260.298248291016,1.0641371011734,0,0,0
23,1241.83333333333,1086.60416666667,4.47916666666667,300.375,267.529418945312,1.12277376651764,0,0,0
24,1637.08455882353,1108.87867647059,4.54411764705882,255.650741577148,249.137496948242,1.02614319324493,0,0,0
25,1595.31304347826,1109.70434782609,4,297.730438232422,281.268280029297,1.05852830410004,0,0,0
26,1251.64680483592,1135.48100172712,6.04490500863558,270.182220458984,271.217681884766,0.996182203292847,0,0,0
27,1630.74528301887,1167.66037735849,4,317.254730224609,284.578948974609,1.11482155323029,0,0,0
28,1730.23544303797,1172.07594936709,5.08607594936709,294.053161621094,264.019683837891,1.1137547492981,0,0,0
29,1267.35480673935,1208.51040634291,7.13478691774034,309.951446533203,286.982666015625,1.08003544807434,1,1,0
30,1677.24550128535,1225.47172236504,5.40616966580977,315.145233154297,280.636199951172,1.12296712398529,1,1,0
31,1192.7619047619,1309.61904761905,6.45304232804233,303.551574707031,277.917785644531,1.09223520755768,0,0,0
32,1664.81395348837,1423.09302325581,4,262.573638916016,245.820510864258,1.06815183162689,0,0,0
33,1371.85401459854,1456.93430656934,4.39416058394161,289.467163085938,250.84375,1.15397393703461,0,0,0
34,1492.11707317073,1513.3674796748,5.99024390243902,262.973968505859,251.256469726562,1.04663562774658,0,0,0
35,1378.93892045455,1554.29119318182,6.17897727272727,257.423309326172,241.967193603516,1.06387686729431,0,0,0
36,1159.39583333333,671.493055555556,5,315.395843505859,317.041656494141,0.994808852672577,0,0,0
37,1451.34631147541,709.118852459016,6.68237704918033,303.071716308594,291.405609130859,1.04003393650055,0,0,0
38,1122.25609756098,719.829268292683,5,352.329254150391,304.114288330078,1.15854227542877,0,0,0
39,1572.44827586207,728.505747126437,5.20114942528736,303.948272705078,293.293182373047,1.03632915019989,0,0,0
40,1524.96,749.242352941176,6.94352941176471,316.849426269531,298.623748779297,1.06103229522705,0,0,0
41,1272.6626984127,801.218253968254,5.50793650793651,309.46826171875,291.946441650391,1.06001722812653,0,0,0
42,1404.65510597303,810.969171483622,6.39306358381503,321.425811767578,308.141754150391,1.0431102514267,0,0,0
43,1232.97683397683,819.644787644788,5.94980694980695,320.706573486328,302.479766845703,1.06025791168213,0,0,0
44,948.171075837742,856.834215167548,5.85890652557319,297.880065917969,290.361267089844,1.02589464187622,0,0,1
45,1551.14659685864,850.811518324607,5.90575916230366,288.256530761719,272.475952148438,1.05791544914246,0,0,0
46,1399.05325443787,908.009861932939,7.0138067061144,284.353057861328,274.861053466797,1.03453385829926,0,0,0
47,1677.49425287356,923.67816091954,5,282.045989990234,273.323516845703,1.03191268444061,0,0,0
48,1672.09514563107,953.009708737864,6.53009708737864,296.941741943359,283.290710449219,1.04818737506866,0,0,0
49,1850.85365853659,981.768292682927,5,312.670745849609,288.423065185547,1.08406984806061,0,0,0
50,1216.62256809339,990.68093385214,7.43093385214008,286.165374755859,272.217590332031,1.0512375831604,0,0,0
51,1098.65254237288,1036.60593220339,5.69067796610169,275.644073486328,264.477600097656,1.04222083091736,0,0,0
52,1144.36269430052,1083.9585492228,6.01554404145078,330.569946289062,272.7236328125,1.21210598945618,1,1,0
53,1243.96626984127,1084.82738095238,7.43849206349206,295.248016357422,272.185516357422,1.08473086357117,0,0,0
54,1597.3622754491,1110.23053892216,5.4311377245509,297.434143066406,271.676483154297,1.09481000900269,0,0,0
55,1660.939453125,1132.638671875,6.029296875,293.916015625,276.0615234375,1.06467580795288,0,0,0
56,1631.56843403206,1167.39704069051,6.78914919852035,304.443908691406,278.221832275391,1.09424877166748,0,0,0
57,1601.36956521739,1176.13043478261,5,289.173919677734,285.392852783203,1.01324868202209,0,0,0
58,1334.625,1213.88994565217,6.42663043478261,292.400817871094,280.261016845703,1.04331600666046,0,0,0
59,1598.53333333333,1216.56,5,446.959991455078,387.380950927734,1.15379965305328,1,1,0
60,1499.88571428571,1230.89047619048,6.43095238095238,275.825012207031,260.103576660156,1.06044292449951,0,0,0
61,1180.54982206406,1242.92526690391,7.09074733096085,300.517791748047,276.566162109375,1.08660364151001,0,0,0
62,1062.81181619256,1248.02625820569,6.13785557986871,301.509857177734,266.621551513672,1.13085329532623,1,1,0
63,1126.25961538462,1265.48076923077,5.89423076923077,309.855773925781,285.985504150391,1.08346676826477,0,0,0
64,1096.63815789474,1307.625,5,286.592102050781,271.964294433594,1.05378580093384,0,0,0
65,1768.73173173173,1342.48148148148,6.64464464464464,261.670684814453,251.919464111328,1.0387077331543,0,0,0
66,1327.58064516129,1343.32258064516,5,263.548400878906,269.666656494141,0.977311789989471,0,0,0
67,1439.452,1344.896,5.448,283.295989990234,267.806823730469,1.05783712863922,0,0,0
68,1056.44411764706,1349.78823529412,5.52352941176471,278.279418945312,254.204376220703,1.09470736980438,0,0,0
69,1235.2138996139,1381.15366795367,8.25868725868726,267.644775390625,254.737335205078,1.05066955089569,0,0,0
70,1555.24931506849,1387.01643835616,5.83013698630137,267.372589111328,253.656448364258,1.0540736913681,0,0,0
71,1293.71304347826,1403.48260869565,6.47971014492754,261.81884765625,254.102233886719,1.0303680896759,0,0,0
72,1343.8547008547,1418.33333333333,5.44017094017094,280.414520263672,262.25,1.06926417350769,1,1,0
73,1667.18079096045,1423.22316384181,5.48305084745763,264.217529296875,246.3125,1.0726922750473,0,0,0
