CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
1,1693.78271604938,705.86049382716,4.88271604938272,577.7802734375,452.638885498047,1.27647066116333,1,1,0
2,1582.6095890411,884.203767123288,4.76369863013699,414.666107177734,348.159271240234,1.19102418422699,0,0,0
3,1580.59069767442,903.896511627907,4.56279069767442,365.662780761719,325.272155761719,1.12417483329773,0,0,0
4,1546.53597650514,967.461086637298,3.93685756240822,418.784149169922,333.366333007812,1.25622808933258,1,1,0
5,1850.92857142857,982.611111111111,3.06349206349206,371.619049072266,349.523803710938,1.0632152557373,0,0,0
6,1745.52076677316,1016.12619808307,4.99680511182109,356.798736572266,335.145385742188,1.06460881233215,0,0,0
7,1204.28414580588,1058.93675889328,7.90162494510321,401.836639404297,346.46923828125,1.15980470180511,0,0,0
8,1667.55585831063,1144.55858310627,4.02724795640327,340.637603759766,358.710784912109,0.949616312980652,0,0,0
9,1498.14979757085,1233.43724696356,3.50202429149798,431.765167236328,355.822998046875,1.2134268283844,1,1,0
10,1650.10028449502,1338.05903271693,5.68990042674253,345.672821044922,318.500915527344,1.08531188964844,0,0,0
11,1204.44957983193,1362.03921568627,4.68767507002801,332.015411376953,311.444244384766,1.06605088710785,0,0,0
12,1293.04568527919,1403.94923857868,3.76142131979695,326.390869140625,323.649200439453,1.00847113132477,0,0,0
13,1181.66384615385,1419.91384615385,6.60846153846154,422.203063964844,338.379364013672,1.24772107601166,1,1,0
14,1572.01515151515,728.424242424242,4,386.151519775391,377.045440673828,1.02415108680725,0,0,0
15,1525.05479452055,747.767123287671,4,457.232879638672,409,1.11792874336243,0,0,0
16,1720.73741007194,767.655395683453,7.77697841726619,466.474090576172,368.563323974609,1.26565515995026,1,1,0
17,1272.46478873239,800.647887323944,4,449.281677246094,410.793090820312,1.09369337558746,0,0,0
18,1621.95272727273,824.701818181818,4.48,373.043640136719,341.427581787109,1.09259963035583,0,0,0
19,1449.47470817121,845.326848249027,5.06225680933852,378.066162109375,338.165405273438,1.1179918050766,0,0,0
20,1280.891966759,867.565096952909,5.00831024930748,379.033233642578,356.398071289062,1.06351089477539,0,0,0
21,1293.27751196172,993.66985645933,6.52392344497608,351.552642822266,321.427093505859,1.09372437000275,0,0,0
22,1718.244,1051.864,6.071,352.429992675781,328.542114257812,1.07270872592926,0,0,0
23,1241.83333333333,1086.60416666667,4.47916666666667,498.4375,415.617645263672,1.19926929473877,0,0,0
24,1637.08455882353,1108.87867647059,4.54411764705882,468.849273681641,404.256256103516,1.15978240966797,1,1,0
25,1595.31304347826,1109.70434782609,4,361.878265380859,338.707305908203,1.06840991973877,0,0,0
26,1251.64680483592,1135.48100172712,6.04490500863558,467.739196777344,359.581207275391,1.30078876018524,1,1,0
27,1630.74528301887,1167.66037735849,4,355.452819824219,343.236846923828,1.03559052944183,0,0,0
28,1730.23544303797,1172.07594936709,5.08607594936709,343.582275390625,319.496063232422,1.07538819313049,0,0,0
29,1267.35480673935,1208.51040634291,7.13478691774034,358.5341796875,334.151245117188,1.07296979427338,0,0,0
30,1677.24550128535,1225.47172236504,5.40616966580977,371.885589599609,337.931884765625,1.10047495365143,0,0,0
31,1192.7619047619,1309.61904761905,6.45304232804233,414.980834960938,328.825439453125,1.26200950145721,1,1,0
32,1664.81395348837,1423.09302325581,4,332.046508789062,335.333343505859,0.990198314189911,0,0,0
33,1371.85401459854,1456.93430656934,4.39416058394161,309.912414550781,301.34375,1.02843487262726,0,0,0
34,1492.11707317073,1513.3674796748,5.99024390243902,303.011383056641,284.828247070312,1.06383895874023,0,0,0
35,1378.93892045455,1554.29119318182,6.17897727272727,297.136352539062,269.803131103516,1.10130798816681,0,0,0
36,1159.39583333333,671.493055555556,5,444.819458007812,412.125,1.07933139801025,0,0,0
37,1451.34631147541,709.118852459016,6.68237704918033,354.479522705078,355.627563476562,0.996771812438965,0,0,0
38,1122.25609756098,719.829268292683,5,426.951232910156,415.342864990234,1.02794885635376,0,0,0
39,1572.44827586207,728.505747126437,5.20114942528736,393.189666748047,373.801055908203,1.05186879634857,0,0,0
40,1524.96,749.242352941176,6.94352941176471,486.972930908203,379.959594726562,1.28164398670197,1,1,0
41,1272.6626984127,801.218253968254,5.50793650793651,457.246032714844,397.723205566406,1.14965891838074,0,0,0
42,1404.65510597303,810.969171483622,6.39306358381503,401.618499755859,369.0498046875,1.08825016021729,0,0,0
43,1232.97683397683,819.644787644788,5.94980694980695,429.057922363281,384.416198730469,1.11612856388092,0,0,0
44,948.171075837742,856.834215167548,5.85890652557319,456.403869628906,392.151824951172,1.16384482383728,1,1,1
45,1551.14659685864,850.811518324607,5.90575916230366,352.916229248047,333.197113037109,1.05918157100677,0,0,0
46,1399.05325443787,908.009861932939,7.0138067061144,408.256408691406,350.779907226562,1.16385340690613,0,0,0
47,1677.49425287356,923.67816091954,5,339.310333251953,318.882354736328,1.06406116485596,0,0,0
48,1672.09514563107,953.009708737864,6.53009708737864,386.038848876953,336.433135986328,1.14744603633881,0,0,0
49,1850.85365853659,981.768292682927,5,363.048767089844,349.153839111328,1.03979599475861,0,0,0
50,1216.62256809339,990.68093385214,7.43093385214008,416.321014404297,340.077026367188,1.22419619560242,1,1,0
51,1098.65254237288,1036.60593220339,5.69067796610169,361.614410400391,340.619415283203,1.06163763999939,0,0,0
52,1144.36269430052,1083.9585492228,6.01554404145078,347.409332275391,330.522613525391,1.05109095573425,0,0,0
53,1243.96626984127,1084.82738095238,7.43849206349206,399.261901855469,348.604827880859,1.14531373977661,0,0,0
54,1597.3622754491,1110.23053892216,5.4311377245509,358.371246337891,324.358825683594,1.10486042499542,0,0,0
55,1660.939453125,1132.638671875,6.029296875,424.9609375,353.623077392578,1.20173418521881,1,1,0
