CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen
1,1693.78271604938,705.86049382716,4.88271604938272,333.517272949219,311.897216796875,1.06931793689728,0,0
2,1582.6095890411,884.203767123288,4.76369863013699,497.551361083984,395.114929199219,1.25925731658936,1,1
3,1580.59069767442,903.896511627907,4.56279069767442,451.131408691406,396.546417236328,1.13765096664429,1,1
4,1546.53597650514,967.461086637298,3.93685756240822,469.079284667969,407.574584960938,1.15090417861938,1,1
5,1850.92857142857,982.611111111111,3.06349206349206,375.460327148438,338.523803710938,1.10911059379578,0,0
6,1745.52076677316,1016.12619808307,4.99680511182109,372.413726806641,367.339202880859,1.01381433010101,0,0
7,1204.28414580588,1058.93675889328,7.90162494510321,461.06982421875,370.219329833984,1.24539637565613,0,0
8,1667.55585831063,1144.55858310627,4.02724795640327,562.593994140625,397.387268066406,1.41573226451874,1,1
9,1498.14979757085,1233.43724696356,3.50202429149798,375.931182861328,344.840698242188,1.09015893936157,0,0
10,1650.10028449502,1338.05903271693,5.68990042674253,326.017791748047,321.820953369141,1.01304090023041,0,0
11,1204.44957983193,1362.03921568627,4.68767507002801,309.240905761719,302.286529541016,1.02300596237183,0,0
12,1293.04568527919,1403.94923857868,3.76142131979695,308.446685791016,303.758056640625,1.01543545722961,0,0
13,1181.66384615385,1419.91384615385,6.60846153846154,973.142333984375,1509.21618652344,0.644799828529358,0,0
14,1572.01515151515,728.424242424242,4,367.530303955078,370.954559326172,0.99076908826828,0,0
15,1525.05479452055,747.767123287671,4,391.013702392578,399.171417236328,0.979563355445862,0,0
16,1720.73741007194,767.655395683453,7.77697841726619,349.947479248047,355.102203369141,0.985483825206757,0,0
17,1272.46478873239,800.647887323944,4,380.309844970703,387.448272705078,0.981575787067413,0,0
18,1621.95272727273,824.701818181818,4.48,425.825439453125,413.765502929688,1.02914679050446,0,0
19,1449.47470817121,845.326848249027,5.06225680933852,584.501953125,450.751892089844,1.29672658443451,1,1
20,1280.891966759,867.565096952909,5.00831024930748,436.063720703125,452.5,0.963676750659943,0,0
21,1293.27751196172,993.66985645933,6.52392344497608,470.047058105469,380.153839111328,1.23646533489227,1,1
22,1718.244,1051.864,6.071,412.809997558594,361.057891845703,1.14333462715149,1,1
23,1241.83333333333,1086.60416666667,4.47916666666667,408.25,350.088226318359,1.16613459587097,0,0
24,1637.08455882353,1108.87867647059,4.54411764705882,346.216918945312,358.46875,0.965821743011475,0,0
25,1595.31304347826,1109.70434782609,4,474.704345703125,391.170745849609,1.213547706604,1,1
26,1251.64680483592,1135.48100172712,6.04490500863558,359.228851318359,350.865203857422,1.02383720874786,0,0
27,1630.74528301887,1167.66037735849,4,355.179260253906,361.184204101562,0.983374297618866,0,0
28,1730.23544303797,1172.07594936709,5.08607594936709,387.805053710938,358.6259765625,1.08136355876923,0,0
29,1267.35480673935,1208.51040634291,7.13478691774034,334.215057373047,334.849700927734,0.998104691505432,0,0
30,1677.24550128535,1225.47172236504,5.40616966580977,353.907440185547,338.937286376953,1.04416787624359,0,0
31,1192.7619047619,1309.61904761905,6.45304232804233,326.07275390625,335.130645751953,0.97297203540802,0,0
32,1664.81395348837,1423.09302325581,4,301.751953125,291.846160888672,1.03394186496735,0,0
33,1371.85401459854,1456.93430656934,4.39416058394161,320.875915527344,306.8125,1.04583716392517,0,0
34,1492.11707317073,1513.3674796748,5.99024390243902,303.920318603516,289.101165771484,1.05125939846039,0,0
35,1378.93892045455,1554.29119318182,6.17897727272727,297.647735595703,308.173431396484,0.965844869613647,0,0
36,1159.39583333333,671.493055555556,5,354.236114501953,383.958343505859,0.922589957714081,0,0
37,1451.34631147541,709.118852459016,6.68237704918033,343.809417724609,347.900512695312,0.988240599632263,0,0
38,1122.25609756098,719.829268292683,5,372.878051757812,377.457153320312,0.987868547439575,0,0
39,1572.44827586207,728.505747126437,5.20114942528736,356.155181884766,371.109954833984,0.959702610969543,0,0
40,1524.96,749.242352941176,6.94352941176471,366.229400634766,364.896453857422,1.0036529302597,0,0
41,1272.6626984127,801.218253968254,5.50793650793651,493.317474365234,418.107147216797,1.17988288402557,1,1
42,1404.65510597303,810.969171483622,6.39306358381503,375.341033935547,389.409973144531,0.963871121406555,0,0
43,1232.97683397683,819.644787644788,5.94980694980695,404.108093261719,395.942199707031,1.02062392234802,0,0
44,948.171075837742,856.834215167548,5.85890652557319,647.798950195312,444.272247314453,1.45811259746552,1,1
45,1551.14659685864,850.811518324607,5.90575916230366,544.261779785156,433.466339111328,1.25560331344604,1,1
46,1399.05325443787,908.009861932939,7.0138067061144,646.05224609375,443.464263916016,1.4568305015564,1,1
47,1677.49425287356,923.67816091954,5,426.436767578125,399.058837890625,1.06860625743866,0,0
48,1672.09514563107,953.009708737864,6.53009708737864,570.444641113281,457.747100830078,1.24620044231415,1,1
49,1850.85365853659,981.768292682927,5,500.01220703125,425.961547851562,1.17384350299835,0,0
50,1216.62256809339,990.68093385214,7.43093385214008,477.204284667969,387.422973632812,1.23173975944519,1,1
51,1098.65254237288,1036.60593220339,5.69067796610169,389.161010742188,381.063446044922,1.02124989032745,0,0
52,1144.36269430052,1083.9585492228,6.01554404145078,371.375640869141,354.010040283203,1.0490540266037,0,0
